,f_name,img_path,xmin,ymin,xmax,ymax,label
620,Leaf+Mold+lower+leaf+surface+spores+%28conidia%29.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Leaf+Mold+lower+leaf+surface+spores+%28conidia%29.jpg,311,444,372,538,mold_leaf
621,Leaf+mold+tomato+%25282%2529.JPG.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Leaf+mold+tomato+%25282%2529.JPG.jpg,203,660,558,866,mold_leaf
622,Leaf+mold+tomato+%25282%2529.JPG.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Leaf+mold+tomato+%25282%2529.JPG.jpg,751,557,1056,757,mold_leaf
623,Leaf+mold+tomato+%25282%2529.JPG.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Leaf+mold+tomato+%25282%2529.JPG.jpg,943,744,1376,1137,mold_leaf
624,Leaf+mold+tomato+%25282%2529.JPG.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Leaf+mold+tomato+%25282%2529.JPG.jpg,293,265,639,670,mold_leaf
625,Leaf+mold+tomato+%25282%2529.JPG.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Leaf+mold+tomato+%25282%2529.JPG.jpg,630,31,813,352,mold_leaf
626,Leaf+mold+tomato+%25282%2529.JPG.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Leaf+mold+tomato+%25282%2529.JPG.jpg,866,270,1161,592,mold_leaf
627,Leaf+mold+tomato+%25282%2529.JPG.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Leaf+mold+tomato+%25282%2529.JPG.jpg,713,736,1097,920,mold_leaf
628,Leaf+mold+tomato+%25283%2529.JPG.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Leaf+mold+tomato+%25283%2529.JPG.jpg,860,461,1282,761,mold_leaf
629,Leaf+mold+tomato+%25283%2529.JPG.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Leaf+mold+tomato+%25283%2529.JPG.jpg,480,49,921,462,mold_leaf
630,Leaf+mold+tomato+%25283%2529.JPG.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Leaf+mold+tomato+%25283%2529.JPG.jpg,582,441,843,544,mold_leaf
631,Leaf+mold+tomato+%25283%2529.JPG.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Leaf+mold+tomato+%25283%2529.JPG.jpg,390,860,583,1078,mold_leaf
632,Leaf+mold+tomato+%25283%2529.JPG.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Leaf+mold+tomato+%25283%2529.JPG.jpg,789,879,940,1005,mold_leaf
633,Leaf+Mold+upper+leaf+surface.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Leaf+Mold+upper+leaf+surface.jpg,398,283,483,356,mold_leaf
634,Leaf+Mold+upper+leaf+surface.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Leaf+Mold+upper+leaf+surface.jpg,633,346,688,438,mold_leaf
635,Leaf+Mold+upper+leaf+surface.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Leaf+Mold+upper+leaf+surface.jpg,307,365,392,454,mold_leaf
636,Leaf+Mold+upper+leaf+surface.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Leaf+Mold+upper+leaf+surface.jpg,584,155,655,331,mold_leaf
637,Leaf+Mold+upper+leaf+surface.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Leaf+Mold+upper+leaf+surface.jpg,231,240,299,285,mold_leaf
638,Leaf+Mold+upper+leaf+surface.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Leaf+Mold+upper+leaf+surface.jpg,663,408,766,479,mold_leaf
639,Leaf+Mold+upper+leaf+surface.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Leaf+Mold+upper+leaf+surface.jpg,728,330,836,418,mold_leaf
640,Leaf-mold-caused-by-the-fungal-pathogen-Passalore-fulva-in-tomatoes.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Leaf-mold-caused-by-the-fungal-pathogen-Passalore-fulva-in-tomatoes.jpg,32,144,434,414,mold_leaf
641,Leaf-mold-caused-by-the-fungal-pathogen-Passalore-fulva-in-tomatoes.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Leaf-mold-caused-by-the-fungal-pathogen-Passalore-fulva-in-tomatoes.jpg,475,144,566,275,mold_leaf
642,Leaf-mold-web.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Leaf-mold-web.jpg,182,34,579,937,mold_leaf
643,Leaf-mold-web.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Leaf-mold-web.jpg,692,13,1105,978,mold_leaf
644,Leaf-mold3.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Leaf-mold3.jpg,301,241,450,452,mold_leaf
645,Leaf-mold3.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Leaf-mold3.jpg,419,206,617,319,mold_leaf
646,Leaf-mold3.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Leaf-mold3.jpg,546,60,653,126,mold_leaf
647,Leaf-mold3.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Leaf-mold3.jpg,17,117,226,190,mold_leaf
648,leafmold.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\leafmold.jpg,9,44,59,144,mold_leaf
649,leafmold.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\leafmold.jpg,155,86,234,155,mold_leaf
650,leafmold.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\leafmold.jpg,64,1,133,104,mold_leaf
651,leafmoldtomato1.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\leafmoldtomato1.jpg,19,18,318,150,mold_leaf
652,leafmoldtomato2.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\leafmoldtomato2.jpg,42,46,737,550,mold_leaf
653,leaf_mold1.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\leaf_mold1.jpg,342,33,529,319,mold_leaf
654,leaf_mold1.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\leaf_mold1.jpg,30,127,269,327,mold_leaf
655,leaf_mold2.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\leaf_mold2.jpg,16,98,264,449,mold_leaf
656,leaf_mold_nightshade1x500.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\leaf_mold_nightshade1x500.jpg,15,10,490,579,mold_leaf
657,leaf_mold_nightshade2x500.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\leaf_mold_nightshade2x500.jpg,48,23,450,618,mold_leaf
658,leaf_mold_tomato1x1200.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\leaf_mold_tomato1x1200.jpg,91,105,1001,1863,mold_leaf
659,leaf_mold_tomato2x1200.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\leaf_mold_tomato2x1200.jpg,52,27,1115,1538,mold_leaf
660,leaf_mold_tomato3x1200.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\leaf_mold_tomato3x1200.jpg,118,150,970,1335,mold_leaf
661,leaf_mold_tomato4x1200.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\leaf_mold_tomato4x1200.jpg,124,83,747,1386,mold_leaf
662,leaf_mold_tomato4x1200.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\leaf_mold_tomato4x1200.jpg,726,265,1160,1260,mold_leaf
663,leaf_mold_tomato5x1200.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\leaf_mold_tomato5x1200.jpg,199,460,1132,1932,mold_leaf
664,leaf_mold_tomato5x1200.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\leaf_mold_tomato5x1200.jpg,22,162,401,628,mold_leaf
665,leaf_mold_tomato6x1200.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\leaf_mold_tomato6x1200.jpg,59,430,240,635,mold_leaf
666,leaf_mold_tomato6x1200.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\leaf_mold_tomato6x1200.jpg,753,245,997,579,mold_leaf
667,leaf_mold_tomato6x1200.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\leaf_mold_tomato6x1200.jpg,498,426,638,803,mold_leaf
668,leaf_mold_tomato6x1200.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\leaf_mold_tomato6x1200.jpg,521,225,646,495,mold_leaf
669,leaf_mold_tomato7x1200.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\leaf_mold_tomato7x1200.jpg,243,41,1145,1095,mold_leaf
670,OLU13.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\OLU13.jpg,1267,1011,4563,2906,mold_leaf
671,OLU13.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\OLU13.jpg,1967,1,3428,928,mold_leaf
672,OLU13.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\OLU13.jpg,463,1,1863,793,mold_leaf
673,Ormvn.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Ormvn.jpg,996,834,3221,4503,mold_leaf
674,P1020365.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\P1020365.jpg,412,489,695,730,mold_leaf
675,P1020365.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\P1020365.jpg,68,278,346,517,mold_leaf
676,P1020365.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\P1020365.jpg,596,296,779,379,mold_leaf
677,P1020365.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\P1020365.jpg,607,14,886,227,mold_leaf
678,P1020365.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\P1020365.jpg,374,266,455,381,mold_leaf
679,pm3.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\pm3.jpg,83,341,2559,1735,mold_leaf
680,Problem-2a.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Problem-2a.jpg,343,233,441,467,mold_leaf
681,Problem-2a.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Problem-2a.jpg,436,357,505,595,mold_leaf
682,Problem-2a.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Problem-2a.jpg,117,120,228,336,mold_leaf
683,Problem-2a.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Problem-2a.jpg,602,198,687,358,mold_leaf
684,tdisease12.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tdisease12.jpg,272,128,363,225,mold_leaf
685,tdisease12.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tdisease12.jpg,248,65,317,150,mold_leaf
686,tdisease12.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tdisease12.jpg,126,124,225,216,mold_leaf
687,tdisease12.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tdisease12.jpg,28,11,97,85,mold_leaf
688,tdisease12.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tdisease12.jpg,16,59,77,147,mold_leaf
689,tdisease12.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tdisease12.jpg,110,50,171,112,mold_leaf
690,tdisease12.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tdisease12.jpg,1,162,54,235,mold_leaf
691,tdisease6.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tdisease6.jpg,98,313,314,449,mold_leaf
692,tdisease6.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tdisease6.jpg,314,346,458,536,mold_leaf
693,tdisease6.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tdisease6.jpg,53,109,372,305,mold_leaf
694,tdisease6.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tdisease6.jpg,283,31,635,200,mold_leaf
695,tdisease6.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tdisease6.jpg,371,190,537,280,mold_leaf
696,tdisease6.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tdisease6.jpg,542,223,636,294,mold_leaf
697,tdisease7.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tdisease7.jpg,73,308,386,520,mold_leaf
698,tdisease7.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tdisease7.jpg,299,359,638,559,mold_leaf
699,tdisease7.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tdisease7.jpg,240,68,439,239,mold_leaf
700,tdisease7.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tdisease7.jpg,373,1,558,216,mold_leaf
701,tdisease7.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tdisease7.jpg,530,78,724,239,mold_leaf
702,tdisease7.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tdisease7.jpg,33,177,289,328,mold_leaf
703,Tomato%20greenhouse%20leaf%20edema%20and%20distortion2F.JPG.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Tomato%20greenhouse%20leaf%20edema%20and%20distortion2F.JPG.jpg,60,262,843,659,mold_leaf
704,Tomato+leaf+mold.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Tomato+leaf+mold.jpg,551,661,1366,1046,mold_leaf
705,Tomato+leaf+mold.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Tomato+leaf+mold.jpg,29,756,306,1200,mold_leaf
706,Tomato+leaf+mold.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Tomato+leaf+mold.jpg,789,78,1255,379,mold_leaf
707,Tomato+leaf+mold.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Tomato+leaf+mold.jpg,1341,256,1566,525,mold_leaf
708,tomato-gray-leaf-spot.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tomato-gray-leaf-spot.jpg,1,12,150,147,mold_leaf
709,tomato-leaf-2.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tomato-leaf-2.jpg,63,22,1979,1198,mold_leaf
710,tomato-leaf-mold-2.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tomato-leaf-mold-2.jpg,27,9,127,86,mold_leaf
711,tomato-leaf-mold-infection-on-a-leaf-top-and-underside-picture-id81781575_s=612x612.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tomato-leaf-mold-infection-on-a-leaf-top-and-underside-picture-id81781575_s=612x612.jpg,51,119,258,565,mold_leaf
712,tomato-leaf-mold-infection-on-a-leaf-top-and-underside-picture-id81781575_s=612x612.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tomato-leaf-mold-infection-on-a-leaf-top-and-underside-picture-id81781575_s=612x612.jpg,166,12,274,122,mold_leaf
713,tomato-leaf-mold-infection-on-a-leaf-top-and-underside-picture-id81781575_s=612x612.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tomato-leaf-mold-infection-on-a-leaf-top-and-underside-picture-id81781575_s=612x612.jpg,243,128,591,346,mold_leaf
714,tomato-leaf-mold.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tomato-leaf-mold.jpg,24,21,149,122,mold_leaf
715,tomato.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tomato.jpg,34,299,254,381,mold_leaf
716,tomato.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tomato.jpg,293,340,598,395,mold_leaf
717,TomatoLeafMold1-50QUALITY-16lgkq6.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\TomatoLeafMold1-50QUALITY-16lgkq6.jpg,25,102,582,426,mold_leaf
718,TomatoLeafMold2-50QUALITY-1b89zfs.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\TomatoLeafMold2-50QUALITY-1b89zfs.jpg,22,107,646,385,mold_leaf
719,tomato_fulvia.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tomato_fulvia.jpg,28,47,407,220,mold_leaf
720,tomato_fulvia2.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tomato_fulvia2.jpg,149,125,336,235,mold_leaf
721,tomato_fulvia2.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tomato_fulvia2.jpg,421,170,632,291,mold_leaf
722,tomato_leaf-mold_01_zoom.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tomato_leaf-mold_01_zoom.jpg,257,16,489,342,mold_leaf
723,tomato_leaf-mold_01_zoom.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tomato_leaf-mold_01_zoom.jpg,499,59,725,145,mold_leaf
724,tomato_leaf-mold_01_zoom.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tomato_leaf-mold_01_zoom.jpg,726,64,826,188,mold_leaf
725,tomato_leaf-mold_01_zoom.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tomato_leaf-mold_01_zoom.jpg,4,361,261,544,mold_leaf
726,tomato_leaf-mold_01_zoom.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tomato_leaf-mold_01_zoom.jpg,161,417,407,639,mold_leaf
727,tomato_leaf-mold_01_zoom.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tomato_leaf-mold_01_zoom.jpg,432,437,620,593,mold_leaf
728,tomato_leaf-mold_01_zoom.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tomato_leaf-mold_01_zoom.jpg,6,228,304,402,mold_leaf
729,tomato_leaf-mold_01_zoom.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tomato_leaf-mold_01_zoom.jpg,731,293,807,390,mold_leaf
730,tomato_leaf-mold_02_zoom.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tomato_leaf-mold_02_zoom.jpg,217,112,752,550,mold_leaf
731,tomato_leaf-mold_02_zoom.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tomato_leaf-mold_02_zoom.jpg,757,127,874,336,mold_leaf
732,tomato_leaf-mold_03_zoom.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tomato_leaf-mold_03_zoom.jpg,15,97,897,573,mold_leaf
733,tomato_leaf-mold_04_zoom.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tomato_leaf-mold_04_zoom.jpg,582,350,834,475,mold_leaf
734,tomato_leaf-mold_04_zoom.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tomato_leaf-mold_04_zoom.jpg,527,289,735,379,mold_leaf
735,tomato_leaf-mold_04_zoom.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tomato_leaf-mold_04_zoom.jpg,512,409,682,559,mold_leaf
736,tomato_leaf-mold_04_zoom.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tomato_leaf-mold_04_zoom.jpg,355,364,483,662,mold_leaf
737,tomato_leaf-mold_04_zoom.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tomato_leaf-mold_04_zoom.jpg,408,61,589,295,mold_leaf
738,tomato_leaf-mold_04_zoom.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tomato_leaf-mold_04_zoom.jpg,70,301,281,536,mold_leaf
739,tomato_leaf-mold_04_zoom.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tomato_leaf-mold_04_zoom.jpg,35,532,304,651,mold_leaf
740,tomato_leaf-mold_04_zoom.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tomato_leaf-mold_04_zoom.jpg,209,104,355,195,mold_leaf
741,tomato_leaf-mold_04_zoom.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tomato_leaf-mold_04_zoom.jpg,337,110,438,277,mold_leaf
742,tomato_Leaf-roll-physiological-7059-SLoewen_thm.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tomato_Leaf-roll-physiological-7059-SLoewen_thm.jpg,2,35,32,68,mold_leaf
743,tomato_plants_1_original.JPG_1407178095.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tomato_plants_1_original.JPG_1407178095.jpg,824,518,1273,751,mold_leaf
744,tomato_plants_1_original.JPG_1407178095.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tomato_plants_1_original.JPG_1407178095.jpg,553,756,715,910,mold_leaf
745,tomato_plants_1_original.JPG_1407178095.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tomato_plants_1_original.JPG_1407178095.jpg,921,740,1264,861,mold_leaf
746,tomato_plants_1_original.JPG_1407178095.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\tomato_plants_1_original.JPG_1407178095.jpg,697,1,993,343,mold_leaf
747,top-leaf-mold-Fulva-fulvea-WN.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\top-leaf-mold-Fulva-fulvea-WN.jpg,183,124,750,395,mold_leaf
